Key,schinese
AL_Item_BookDakkaX4Vol6,[(((ColourModded)))]哒咔哒咔哒咔哒咔：第六卷[-]
AL_Item_BookDakkaX4Vol7,[(((ColourModded)))]哒咔哒咔哒咔哒咔：第七卷[-]
AL_Item_BookDakkaX4Desc,哒咔哒咔哒咔哒咔哒咔\n哒咔哒咔哒咔哒咔哒咔\n哒咔哒咔哒咔哒咔哒咔\n哒咔哒咔哒咔哒咔哒咔\n哒咔哒咔哒咔哒咔哒咔

AL_Item_BookWhiskeyPunchVol1,[(((ColourModded)))]酒吧拳击：第一卷[-]
AL_Item_BookWhiskeyPunchVol2,[(((ColourModded)))]酒吧拳击：第二卷[-]
AL_Item_BookWhiskeyPunchVol3,[(((ColourModded)))]酒吧拳击：第三卷[-]
AL_Item_BookWhiskeyPunchVol4,[(((ColourModded)))]酒吧拳击：第四卷[-]
AL_Item_BookWhiskeyPunchVol5,[(((ColourModded)))]酒吧拳击：第五卷[-]
AL_Item_BookWhiskeyPunchVol6,[(((ColourModded)))]酒吧拳击：第六卷[-]
AL_Item_BookWhiskeyPunchVol7,[(((ColourModded)))]酒吧拳击：第七卷[-]
AL_Item_BookWhiskeyPunchDesc,你试图翻阅这本书，却发现书中满是难以辨认的涂鸦、受伤但笑容满面的男人的照片，以及太多酒精饮料的图像。

AL_Item_BookHitItVol1,[(((ColourModded)))]来一发：第一卷[-]
AL_Item_BookHitItVol2,[(((ColourModded)))]来一发：第二卷[-]
AL_Item_BookHitItVol3,[(((ColourModded)))]来一发：第三卷[-]
AL_Item_BookHitItVol4,[(((ColourModded)))]来一发：第四卷[-]
AL_Item_BookHitItVol5,[(((ColourModded)))]来一发：第五卷[-]
AL_Item_BookHitItVol6,[(((ColourModded)))]来一发：第六卷[-]
AL_Item_BookHitItVol7,[(((ColourModded)))]来一发：第七卷[-]
AL_Item_BookHitItDesc,你是否曾经看着某样东西或某个人，心里想着“该死……我真想来一发”。嗯，我们有本书正适合你。

AL_Item_BookMagnuminousVol1,[(((ColourModded)))]大口径：第一卷[-]
AL_Item_BookMagnuminousVol2,[(((ColourModded)))]大口径：第二卷[-]
AL_Item_BookMagnuminousVol3,[(((ColourModded)))]大口径：第三卷[-]
AL_Item_BookMagnuminousVol4,[(((ColourModded)))]大口径：第四卷[-]
AL_Item_BookMagnuminousVol5,[(((ColourModded)))]大口径：第五卷[-]
AL_Item_BookMagnuminousVol6,[(((ColourModded)))]大口径：第六卷[-]
AL_Item_BookMagnuminousVol7,[(((ColourModded)))]大口径：第七卷[-]
AL_Item_BookMagnuminousDesc,待定：此书内容

AL_Item_BookYoinkVol1,[(((ColourModded)))]抢夺：第一卷[-]
AL_Item_BookYoinkVol2,[(((ColourModded)))]抢夺：第二卷[-]
AL_Item_BookYoinkVol3,[(((ColourModded)))]抢夺：第三卷[-]
AL_Item_BookYoinkVol4,[(((ColourModded)))]抢夺：第四卷[-]
AL_Item_BookYoinkVol5,[(((ColourModded)))]抢夺：第五卷[-]
AL_Item_BookYoinkVol6,[(((ColourModded)))]抢夺：第六卷[-]
AL_Item_BookYoinkVol7,[(((ColourModded)))]抢夺：第七卷[-]
AL_Item_BookYoinkDesc,如果你像我（编辑）一样，喜欢抢夺，并且在每一个机会都说“抢夺”。这是一系列关于快速抢夺、频繁抢夺以及抢夺一切的书籍。

AL_Item_BookWildThingVol1,[(((ColourModded)))]狂野事物：第一卷[-]
AL_Item_BookWildThingVol2,[(((ColourModded)))]狂野事物：第二卷[-]
AL_Item_BookWildThingVol3,[(((ColourModded)))]狂野事物：第三卷[-]
AL_Item_BookWildThingVol4,[(((ColourModded)))]狂野事物：第四卷[-]
AL_Item_BookWildThingVol5,[(((ColourModded)))]狂野事物：第五卷[-]
AL_Item_BookWildThingVol6,[(((ColourModded)))]狂野事物：第六卷[-]
AL_Item_BookWildThingVol7,[(((ColourModded)))]狂野事物：第七卷[-]
AL_Item_BookWildThingDesc,待定：此书内容

AL_Item_OldCoin,[(((ColourModded)))]旧硬币[-]
AL_Item_OldCoinDesc,仔细一看，这枚变色且布满灰尘的旧硬币更像是赌场筹码而不是旧世界的零钱。现在它有什么用途呢？

AL_Item_SyphiaSpore,[(((ColourModded)))]赛菲亚孢子[-]
AL_Item_SyphiaSporeDesc,这株神秘的蘑菇似乎在白天时会自我遮蔽。如果必须在黑暗中寻找它们，只能希望它们具有值得冒夜晚危险的价值。

AL_Item_SyphiaPaste,[(((ColourModded)))]赛菲亚糊[-]
AL_Item_SyphiaPasteDesc,一些[(((ColourModded)))]赛菲亚孢子[-]蘑菇磨成的糊状物。看起来不太诱人……

AL_Item_SyphiaSyrup,[(((ColourModded)))]赛菲亚糖浆[-]
AL_Item_SyphiaSyrupDesc,金橙色的微光在这黏稠的液体中闪烁。它的香气和外观一样诱人，你有信心尽管它很浓稠，但它会成为一种清爽的饮料。

AL_Item_SimpleToolbelt,[(((ColourModded)))]简易工具带[-]
AL_Item_SimpleToolbeltDesc,快速访问？最佳访问。

AL_Item_Radio,[(((ColourModded)))]收音机[-]
AL_Item_RadioDesc,通过神奇的无线电波，这台[(((ColourModded)))]收音机[-]使你能够知道朋友们的位置，前提是他们也有收音机。

AL_Item_GPS,[(((ColourModded)))]全球定位系统（GPS）[-]
AL_Item_GPSDesc,令人惊讶的是，在这个末日世界里，[(((ColourModded)))]GPS[-]仍然有效，但不应质疑这份礼物马的嘴或类似奇怪的说法。待补充更多内容。

AL_Item_SurvivalistMap,[(((ColourModded)))]生存地图[-]
AL_Item_SurvivalistMapDesc,你需要知道去过哪里才能知道自己要去哪里。这本[(((ColourModded)))]生存地图[-]可以帮助你记录已探索的区域并标记重要的地点。

AL_Item_ScrapMetal,[(((ColourModded)))]废金属[-]
AL_Item_ScrapMetalDesc,一堆杂乱无章的、勉强可用的金属碎片。可以冶炼去除杂质，可能揭示出有用的东西。

AL_Item_Slag,[(((ColourModded)))]炉渣[-]
AL_Item_SlagDesc,当多种熔融金属混合时，就会得到炉渣。\n\n[bbbbbb]当[-] [(((ColourModded)))]废金属[-] [bbbbbb]由于温度不足而无法冶炼成特定金属时，会产生炉渣。炉渣可以再次冶炼，以产生足够的废金属来冶炼出一种特定金属。需要注意的是（虽然不太现实），每单位废金属在冶炼时的概率是随机的，因此重新冶炼炉渣并不是为了获取原先错过的金属，而是相当于重新冶炼一定量的废金属。[-]

AL_Item_ScrapAxe,[(((ColourModded)))]废料斧[-]
AL_Item_ScrapAxeDesc,这是一堆生锈的材料，但任何金属碎片都比石头锋利。大概吧。

AL_Item_WholeRawChicken,[(((ColourModded)))]整只生鸡[-]
AL_Item_WholeRawChickenDesc,一只完整的生鸡肉，来源于出色的屠宰工作。别这样吃。

AL_Item_Kar98K,Kar98k
AL_Item_Kar98KDesc,毛瑟Karabiner 1898 Kurz是一支发射7.62毫米弹药的栓动步枪。在二战期间，它是德军的标准步枪。他们输掉了战争。不过是一把好枪。

AL_Item_StonePickaxe,[(((ColourModded)))]石镐[-]
AL_Item_StonePickaxeDesc,这是一把手工制作的、本地采购的、尖端的石镐，由最高质量的有机木棍、石头和草制成。

AL_Item_LargeStone,[(((ColourModded)))]大石头[-]
AL_Item_LargeStoneDesc,这块石头很大。它可以推走小石头。

AL_Item_LargeSharpStone,[(((ColourModded)))]大尖石[-]
AL_Item_LargeSharpStoneDesc,一块沉重的带有尖锐边缘的石头。这是我们杰出的新石器时代思想家所发明的伟大技术创新之一。如果你用其他尖锐的石头削掉较大石头的一部分，就可以得到一块这样的石头。

AL_Item_SmallSharpStone,[(((ColourModded)))]小尖石[-]
AL_Item_SmallSharpStoneDesc,观察发现，尺寸窄的物体比宽的物体更容易分割物质。正是通过这一观察，人类发展出了小尖石。

AL_Item_GarnieriteOre,[(((ColourModded)))]加尼埃石矿[-]
AL_Item_GarnieriteOreDesc,[(((ColourModded)))]加尼埃石矿[-]经过提炼后可大量产出镍金属。

AL_Item_GalenaOre,[(((ColourModded)))]方铅矿[-]
AL_Item_GalenaOreDesc,这种奇特的矿石是这个世界中铅的主要来源。有时也可能产出一些银。

AL_Item_ChromiteOre,[(((ColourModded)))]铬铁矿[-]
AL_Item_ChromiteOreDesc,[(((ColourModded)))]铬铁矿[-]如蛇纹岩中的这种矿石可以提炼成铬金属。

AL_Item_ChalcopyriteOre,[(((ColourModded)))]黄铜矿[-]
AL_Item_ChalcopyriteOreDesc,[(((ColourModded)))]黄铜矿[-]如这种矿石是铜的重要来源。

AL_Item_SphaleriteOre,[(((ColourModded)))]闪锌矿[-]
AL_Item_SphaleriteOreDesc,[(((ColourModded)))]闪锌矿[-]是含锌的主要矿石。

AL_Item_Anthracite,[(((ColourModded)))]无烟煤[-]
AL_Item_AnthraciteDesc,这种碳质燃料将使你的熔炉温度飙升。

AL_Item_DarkDaysLager,[(((ColourModded)))]黑暗时光拉格啤酒[-]
AL_Item_DarkDaysLagerDesc,[(((ColourModded)))]黑暗时光拉格啤酒[-]……这是对丧尸来临前最黑暗时刻的致敬……那是美好的时光。

AL_Item_DrinkSmallBeer,[(((ColourModded)))]淡啤酒[-]
AL_Item_DrinkSmallBeerDesc,在中世纪，[(((ColourModded)))]淡啤酒[-]被农场工人大量饮用，因为它是一种提神且安全的方式，可以摄入所需的热量。通常含有不到1%的酒精含量，所以如果你想喝醉，这并不是一个好的选择。

AL_Item_WoodenMallet,[(((ColourModded)))]木槌[-]
AL_Item_WoodenMalletDesc,简单的[(((ColourModded)))]木槌[-]。一个用于敲击木块和其他有趣活动的好工具。

AL_Item_StoneMallet,[(((ColourModded)))]石槌[-]
AL_Item_StoneMalletDesc,与木槌相比，[(((ColourModded)))]石槌[-]在建造能力上略胜一筹，但更加耐用。

AL_Item_BronzeMallet,[(((ColourModded)))]青铜槌[-]
AL_Item_BronzeMalletDesc,第一个金属建筑工具，也是第一个可以有效地加工比木头和石头更强材料的工具。

AL_Item_PlasticBottleEmpty,[(((ColourModded)))]空塑料瓶[-]
AL_Item_PlasticBottleEmptyDesc,[(((ColourModded)))]空塑料瓶[-]。你会认为在一个像这里的第一世界国家里，人们应该能够从水龙头安全饮水，但实际上并非如此。大规模营销（也称为宣传）使得如今普通的塑料瓶变得无处不在。在末日前这是一种资源浪费，但在末日后却成了方便的容器。

AL_Item_PlasticBottleLakewater,[(((ColourModded)))]湖水（塑料瓶装）[-]
AL_Item_PlasticBottleLakewaterDesc,[(((ColourModded)))]装满湖水的塑料瓶[-]。品尝测试显示它是咸的，这有点奇怪，因为这是湖水。可能充满了恶心的微生物和丧尸病毒。

AL_Item_PlasticBottleRiverwater,[(((ColourModded)))]河水（塑料瓶装）[-]
AL_Item_PlasticBottleRiverwaterDesc,[(((ColourModded)))]装满河水的塑料瓶[-]。不像湖水，它是安全饮用的（不是咸的）。

AL_Item_PlasticBottleBrine,[(((ColourModded)))]盐水（塑料瓶装）[-]
AL_Item_PlasticBottleBrineDesc,[(((ColourModded)))]装满盐水的塑料瓶[-]。什么是盐水？你不知道吗？好吧。基本上就是非常咸的水。你可以喝它，但也可以不喝，那样会更好。

AL_Item_Water,[(((ColourModded)))]水[-]
AL_Item_WaterDesc,这种水可能是当今最干净、纯净和安全的。由于Z病毒存在于几乎所有的水体中，通常只有长期密封存储的水或通过蒸馏净化的水才会这么干净。

AL_Item_Salt,[(((ColourModded)))]盐[-]
AL_Item_SaltDesc,这是[(((ColourModded)))]盐[-]！显然，即使是极端环境下的丧尸病毒也无法在没有水的情况下存活，真是谢天谢地。

AL_Item_FiberCordage,[(((ColourModded)))]纤维绳索[-]
AL_Item_FiberCordageDesc,自从末日终结了那些雄心勃勃的基因工程计划——试图让胶带长在树上——现在只能使用简单的[(((ColourModded)))]纤维绳索[-]了。

resourceYuccaFibers,植物纤维
resourceYuccaFibersDesc,自从末日终结了那些雄心勃勃的基因工程计划——试图让胶带长在树上——现在只能使用植物纤维编织的绳索了。

AL_Item_FiberSlingBag,[(((ColourModded)))]纤维单肩包[-]
AL_Item_FiberSlingBagDesc,这款时尚单品采用异国情调的草织品，并且还带有一个单肩带。携带起来有些笨拙，会影响移动能力[bbbbbb](-5%)[-]，但制作简单，至少基本能满足需求。

AL_Item_FiberBackpack,[(((ColourModded)))]纤维背包[-]
AL_Item_FiberBackpackDesc,这件精致的作品虽然是由植物纤维编织而成，但确实是一个真正的背包，因为它确实背在背上。虽然组装需要更多的时间，但在其他选择不可用的情况下，这是一个主要的选择。

AL_Item_LeatherBackpack,[(((ColourModded)))]皮革背包[-]
AL_Item_LeatherBackpackDesc,与[(((ColourModded)))]纤维单肩包[-]不同，这是一个真正的背包。虽然容量不多，但更实用。

AL_Item_PaddedBackpack,[(((ColourModded)))]尼龙背包[-]
AL_Item_PaddedBackpackDesc,在这个生活中，这可能是你能得到的最接近普通背包的东西了。

AL_Item_ScrapPack,[(((ColourModded)))]废料背包[-]
AL_Item_ScrapPackDesc,这仍然是一个背包，但装满了生锈的废金属板、螺丝钉、钉子、网片等。它实际上更像一件护甲，而不仅仅是背包。

AL_Item_HikerBackpack,[(((ColourModded)))]徒步背包[-]
AL_Item_HikerBackpackDesc,这种大型背包常用于徒步旅行者和背包客。它储存很多东西，但严重影响移动能力[bbbbbb](-20%)[-]。

AL_Item_MilitaryAssaultPack,[(((ColourModded)))]军用突击背包[-]
AL_Item_MilitaryAssaultPackDesc,这款先进的背包专为战斗中的步兵设计。它效率高，容量大，不影响移动能力。

AL_Item_MilitaryRucksack,[(((ColourModded)))]军用背包[-]
AL_Item_MilitaryRucksackDesc,这款先进的背包专为士兵部署所需的所有补给品设计。它能存储大量物品，但会减少移动能力[bbbbbb](-10%)[-]。

AL_Item_Leather,[(((ColourModded)))]皮革[-]
AL_Item_LeatherDesc,几块残破的、精心挑选的皮革条。

AL_Item_ScrapWood,[(((ColourModded)))]废木材[-]
AL_Item_ScrapWoodDesc,零碎的木材，勉强够做箭杆。可能对维持火堆有帮助。

AL_Item_PrimitiveJavelin,[(((ColourModded)))]原始标枪[-]
AL_Item_PrimitiveJavelinDesc,仅仅是一根棍子，但一端磨尖。如果投掷得快、用力且准确，或许可以作为武器。

AL_Item_Stick,[(((ColourModded)))]棍子[-]
AL_Item_StickDesc,一根棍子。

AL_Item_Pitch,[(((ColourModded)))]树脂胶水[-]
AL_Item_PitchDesc,像胶水。[(((ColourModded)))]树脂胶水[-]可能不如你期望的那么粘，但可能已经足够用了。它也很容易燃烧。

AL_Item_Charcoal,[(((ColourModded)))]木炭[-]
AL_Item_CharcoalDesc,当你需要比木材更多的热量时，这是一种易于获取的强大燃料。

AL_Item_CharcoalPowder,[(((ColourModded)))]木炭粉[-]
AL_Item_CharcoalPowderDesc,经过一番努力后得到的木炭粉。可用于制作原始胶水。

AL_Item_Limestone,[(((ColourModded)))]石灰石[-]
AL_Item_LimestoneDesc,美味。

AL_Item_LimestonePowder,[(((ColourModded)))]石灰石粉[-]
AL_Item_LimestonePowderDesc,如果你把它和水混合，你会得到绿色果冻。

AL_Item_IngotWroughtIron,"[(((ColourIron)))]熟铁锭[-]"
AL_Item_IngotBronze,"[(((ColourBronze)))]青铜锭[-]"
AL_Item_IngotTin,"[(((ColourTin)))]锡锭[-]"
AL_Item_IngotPigIron,"[(((ColourIron)))]生铁锭[-]"
AL_Item_IngotBrass,"[(((ColourBrass)))]黄铜锭[-]"
AL_Item_IngotLead,"[(((ColourLead)))]铅锭[-]"
AL_Item_IngotCopper,"[(((ColourCopper)))]铜锭[-]"
AL_Item_IngotChromium,"[(((ColourChromium)))]铬锭[-]"
AL_Item_IngotSteel,"[(((ColourSteel)))]钢锭[-]"
AL_Item_IngotSilver,"[(((ColourSilver)))]银锭[-]"
AL_Item_IngotGold,"[(((ColourGold)))]金锭[-]"
AL_Item_IngotNickel,"[(((ColourNickel)))]镍锭[-]"
AL_Item_IngotZinc,"[(((ColourZinc)))]锌锭[-]"
AL_Item_IngotInconel,"[(((ColourInconel)))]镍合金锭[-]"
AL_Item_IngotWroughtIronDesc,"这是铁，但它无法抗拒被锻造。多么讽刺。"
AL_Item_IngotBronzeDesc,"一种由锡和铜制成的青铜合金锭。"
AL_Item_IngotTinDesc,"一块纯锡金属，除了用于生产青铜外，并没有太多用途。"
AL_Item_IngotPigIronDesc,"之所以被称为生铁是因为液态铁在传统模具中看起来像一群小猪崽。生铁具有高碳含量，在钢铁生产中是中间产物。"
AL_Item_IngotLeadDesc,"这是铅。非常密集，非常重，并且适合制造子弹。别想着用它来造飞艇，好吗？"
AL_Item_IngotCopperDesc,"就金属而言，铜相当柔软，但它是我们最早使用的金属之一，尤其是在青铜生产中。虽然在大多数用途上已被取代，但依然是我们历史的重要部分。"
AL_Item_IngoChromiumDesc,"一种坚硬且耐腐蚀的金属，用于制造强大合金。"
AL_Item_IngotSteelDesc,"现在我们是在谈论正事！"
AL_Item_IngotSilverDesc,"一块纯银。这本来价值不菲……"
AL_Item_IngotGoldDesc,"曾经极其珍贵，现在不过是个闪亮的弯曲砖块。"
AL_Item_IngotNickelDesc,"超级合金的基础材料。"
AL_Item_IngotZincDesc,"你知道锌在室温下会融化吗？好。其实并不会。"
AL_Item_IngotInconelDesc,"一种令人难以置信的空间技术超级合金，能承受压力、高温和腐蚀，也许比任何其他金属或合金都好，而且我们在丧尸末日中居然能制造出来。真是惊人。"

AL_Item_Resin,[(((ColourModded)))]树脂[-]
AL_Item_ResinDesc,"[(((ColourModded)))]树脂[-]就是你在靠在树上时手上感觉到的那种黏糊糊的东西。如果需要的话，这种黏糊糊的树胶可以作为一种原始的粘合剂。"

AL_Item_PrimitiveMortar,[(((ColourModded)))]泥浆[-]
AL_Item_PrimitiveMortarDesc,"这个[(((ColourModded)))]泥浆[-]其实只是随手抓来泥土的混合物。它能粘住任何东西本身就有点令人惊讶。但它确实做到了。"

AL_Item_Mortar,[(((ColourModded)))]石灰浆[-]
AL_Item_MortarDesc,"这个是用来建筑的，而不是用来射击的，尽管有个真正的迫击炮也不错。"

AL_Item_PasteRed,"[ff4040]红色[-] 糊状物"
AL_Item_PasteGreen,"[40ff40]绿色[-] 糊状物"
AL_Item_PasteBlue,"[4040ff]蓝色[-] 糊状物"
AL_Item_PasteWhite,"白色 糊状物"
AL_Item_PasteBlack,"[404040]黑色[-] 糊状物"

AL_Item_PasteRedDesc,"客观上最好的颜色，可以在染缸中使用以增加红色。"
AL_Item_PasteBlueDesc,"听我说，这儿有个故事，关于一个住在蓝色世界的小家伙……这个可以在染缸中使用以增加蓝色。"
AL_Item_PasteGreenDesc,"如果你喜欢绿色，那你运气不错。自然界是绿色的，可以将其压碎成糊状物，然后在染缸中使用以增加绿色。"
AL_Item_PasteBlackDesc,"比哥特/阴郁双修的心还要黑，可以在染缸中使用以加深颜色。"
AL_Item_PasteWhiteDesc,"这个可以在染缸中使用以提亮/变浅颜色。"

AL_Item_BoneClub,"[(((ColourModded)))]骨棒[-]"
AL_Item_BoneClubDesc,"骨棒在战斗性能上与木棒没有太大区别，但如果你在扮演穴居人，那它真的很棒。"

AL_Item_WhiteMeatRaw,"[(((ColourModded)))]白肉[-] [(((ColourMeatRaw)))](生)[肉]"
AL_Item_WhiteMeatRawDesc,"一块不错的白肉，可能来自家禽。生的时候，它通常比红肉更不安全食用。"
AL_Item_WhiteMeatCharred,"[(((ColourModded)))]白肉[-] [(((ColourMeatCharred)))](烧焦)[肉]"
AL_Item_WhiteMeatCharredDesc,"一块不错的白肉，可能来自家禽。有人把它烤焦了，但至少应该可以安全食用。"
AL_Item_WhiteMeatBoiled,"[(((ColourModded)))]白肉[-] [(((ColourMeatBoiled)))](煮熟)[肉]"
AL_Item_WhiteMeatBoiledDesc,"一块不错的白肉，可能来自家禽。它已经被彻底煮熟，应该可以安全食用，但不太美味。"
AL_Item_WhiteMeatGrilled,"[(((ColourModded)))]白肉[-] [(((ColourMeatGrilled)))](烤)[肉]"
AL_Item_WhiteMeatGrilledDesc,"一块不错的白肉，可能来自家禽。它已被巧妙地烤制。干得好。"

